Genobysite,Genobysiteramp,Site,Species,Treatment,RampType,PAM,Replicate,Geno
1_Pavona_clavus_Isabela,1_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.497,A,1
3_Pavona_clavus_Isabela,3_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.463,A,3
3_Pavona_clavus_Isabela,3_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.463,A,3
1_Pocillopora_sp_Isabela,1_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.532,A,1
1_Pocillopora_sp_Isabela,1_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.532,A,1
2_Pavona_clavus_Isabela,2_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.515,A,2
2_Pavona_clavus_Isabela,2_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.515,A,2
4_Pocillopora_sp_Isabela,4_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.469,A,4
4_Pocillopora_sp_Isabela,4_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.469,A,4
8_Pocillopora_sp_Isabela,8_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.508,A,8
8_Pocillopora_sp_Isabela,8_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.508,A,8
7_Pocillopora_sp_Isabela,7_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.524,A,7
7_Pocillopora_sp_Isabela,7_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.524,A,7
7_Pocillopora_sp_Isabela,7_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,26,Cold,0.593,B,7
7_Pocillopora_sp_Isabela,7_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,26,Cold,0.593,B,7
4_Pocillopora_sp_Isabela,4_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,26,Cold,0.611,B,4
4_Pocillopora_sp_Isabela,4_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,26,Cold,0.611,B,4
8_Pocillopora_sp_Isabela,8_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,26,Cold,0.608,B,8
8_Pocillopora_sp_Isabela,8_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,26,Cold,0.608,B,8
8_Pavona_clavus_Isabela,8_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,26,Cold,0.533,B,8
8_Pavona_clavus_Isabela,8_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,26,Cold,0.533,B,8
5_Pavona_clavus_Isabela,5_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,26,Cold,0.542,B,5
5_Pavona_clavus_Isabela,5_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,26,Cold,0.542,B,5
7_Pavona_clavus_Isabela,7_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,26,Cold,0.555,B,7
7_Pavona_clavus_Isabela,7_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,26,Cold,0.555,B,7
2_Pavona_clavus_Isabela,2_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,26,Cold,0.555,B,2
2_Pavona_clavus_Isabela,2_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,26,Cold,0.555,B,2
1_Pavona_clavus_Isabela,1_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,26,Cold,0.57,B,1
1_Pavona_clavus_Isabela,1_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,26,Cold,0.57,B,1
3_Pocillopora_sp_Isabela,3_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,26,Cold,0.558,B,3
3_Pocillopora_sp_Isabela,3_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,26,Cold,0.558,B,3
1_Pocillopora_sp_Isabela,1_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,26,Cold,0.578,B,1
1_Pocillopora_sp_Isabela,1_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,26,Cold,0.578,B,1
6_Pocillopora_sp_Isabela,6_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,26,Cold,0.589,B,6
6_Pocillopora_sp_Isabela,6_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,26,Cold,0.589,B,6
6_Pavona_clavus_Isabela,6_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,26,Cold,0.543,B,6
6_Pavona_clavus_Isabela,6_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,26,Cold,0.543,B,6
4_Pavona_clavus_Isabela,4_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,26,Cold,0.565,B,4
4_Pavona_clavus_Isabela,4_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,26,Cold,0.565,B,4
2_Pocillopora_sp_Isabela,2_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,26,Cold,0.422,B,2
2_Pocillopora_sp_Isabela,2_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,26,Cold,0.422,B,2
5_Pocillopora_sp_Isabela,5_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,26,Cold,0.531,B,5
5_Pocillopora_sp_Isabela,5_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,26,Cold,0.531,B,5
3_Pavona_clavus_Isabela,3_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,26,Cold,0.581,B,3
3_Pavona_clavus_Isabela,3_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,26,Cold,0.581,B,3
4_Pocillopora_sp_Isabela,4_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,20,Cold,0.554,B,4
4_Pocillopora_sp_Isabela,4_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,20,Cold,0.554,B,4
1_Pavona_clavus_Isabela,1_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,20,Cold,0.504,B,1
1_Pavona_clavus_Isabela,1_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,20,Cold,0.504,B,1
8_Pavona_clavus_Isabela,8_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,20,Cold,0.494,B,8
8_Pavona_clavus_Isabela,8_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,20,Cold,0.494,B,8
6_Pavona_clavus_Isabela,6_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,20,Cold,0.482,B,6
6_Pavona_clavus_Isabela,6_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,20,Cold,0.482,B,6
7_Pocillopora_sp_Isabela,7_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,20,Cold,0.536,B,7
7_Pocillopora_sp_Isabela,7_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,20,Cold,0.536,B,7
3_Pocillopora_sp_Isabela,3_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,20,Cold,0.512,B,3
3_Pocillopora_sp_Isabela,3_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,20,Cold,0.512,B,3
6_Pocillopora_sp_Isabela,6_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,20,Cold,0.614,B,6
6_Pocillopora_sp_Isabela,6_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,20,Cold,0.614,B,6
2_Pavona_clavus_Isabela,2_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,20,Cold,0.529,B,2
2_Pavona_clavus_Isabela,2_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,20,Cold,0.529,B,2
2_Pocillopora_sp_Isabela,2_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,20,Cold,0.58,B,2
2_Pocillopora_sp_Isabela,2_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,20,Cold,0.58,B,2
7_Pavona_clavus_Isabela,7_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,20,Cold,0.521,B,7
7_Pavona_clavus_Isabela,7_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,20,Cold,0.521,B,7
8_Pocillopora_sp_Isabela,8_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,20,Cold,0.551,B,8
8_Pocillopora_sp_Isabela,8_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,20,Cold,0.551,B,8
5_Pavona_clavus_Isabela,5_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,20,Cold,0.471,B,5
5_Pavona_clavus_Isabela,5_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,20,Cold,0.471,B,5
5_Pocillopora_sp_Isabela,5_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,20,Cold,0.554,B,5
5_Pocillopora_sp_Isabela,5_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,20,Cold,0.554,B,5
1_Pocillopora_sp_Isabela,1_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,20,Cold,0.61,B,1
1_Pocillopora_sp_Isabela,1_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,20,Cold,0.61,B,1
3_Pavona_clavus_Isabela,3_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,20,Cold,0.551,B,3
3_Pavona_clavus_Isabela,3_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,20,Cold,0.551,B,3
4_Pavona_clavus_Isabela,4_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,20,Cold,0.544,B,4
4_Pavona_clavus_Isabela,4_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,20,Cold,0.544,B,4
1_Pocillopora_sp_Isabela,1_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,16,Cold,0.567,B,1
1_Pocillopora_sp_Isabela,1_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,16,Cold,0.567,B,1
4_Pavona_clavus_Isabela,4_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,16,Cold,0.584,B,4
4_Pavona_clavus_Isabela,4_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,16,Cold,0.584,B,4
3_Pavona_clavus_Isabela,3_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,16,Cold,0.538,B,3
3_Pavona_clavus_Isabela,3_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,16,Cold,0.538,B,3
8_Pocillopora_sp_Isabela,8_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,16,Cold,0.443,B,8
8_Pocillopora_sp_Isabela,8_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,16,Cold,0.443,B,8
4_Pocillopora_sp_Isabela,4_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,16,Cold,0.561,B,4
4_Pocillopora_sp_Isabela,4_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,16,Cold,0.561,B,4
5_Pavona_clavus_Isabela,5_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,16,Cold,0.49,B,5
5_Pavona_clavus_Isabela,5_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,16,Cold,0.49,B,5
2_Pavona_clavus_Isabela,2_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,16,Cold,0.514,B,2
2_Pavona_clavus_Isabela,2_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,16,Cold,0.514,B,2
1_Pavona_clavus_Isabela,1_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,16,Cold,0.468,B,1
1_Pavona_clavus_Isabela,1_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,16,Cold,0.468,B,1
7_Pocillopora_sp_Isabela,7_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,16,Cold,0.59,B,7
7_Pocillopora_sp_Isabela,7_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,16,Cold,0.59,B,7
6_Pocillopora_sp_Isabela,6_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,16,Cold,0.596,B,6
6_Pocillopora_sp_Isabela,6_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,16,Cold,0.596,B,6
6_Pavona_clavus_Isabela,6_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,16,Cold,0.535,B,6
6_Pavona_clavus_Isabela,6_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,16,Cold,0.535,B,6
5_Pocillopora_sp_Isabela,5_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,16,Cold,0.534,B,5
5_Pocillopora_sp_Isabela,5_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,16,Cold,0.534,B,5
3_Pocillopora_sp_Isabela,3_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,16,Cold,0.522,B,3
3_Pocillopora_sp_Isabela,3_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,16,Cold,0.522,B,3
2_Pocillopora_sp_Isabela,2_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,16,Cold,0.458,B,2
2_Pocillopora_sp_Isabela,2_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,16,Cold,0.458,B,2
8_Pavona_clavus_Isabela,8_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,16,Cold,0.522,B,8
8_Pavona_clavus_Isabela,8_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,16,Cold,0.522,B,8
7_Pavona_clavus_Isabela,7_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,16,Cold,0.537,B,7
7_Pavona_clavus_Isabela,7_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,16,Cold,0.537,B,7
2_Pocillopora_sp_Isabela,2_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.416,B,2
2_Pocillopora_sp_Isabela,2_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.416,B,2
6_Pavona_clavus_Isabela,6_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.488,B,6
6_Pavona_clavus_Isabela,6_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.488,B,6
3_Pocillopora_sp_Isabela,3_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.534,B,3
3_Pocillopora_sp_Isabela,3_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.534,B,3
2_Pavona_clavus_Isabela,2_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.435,B,2
2_Pavona_clavus_Isabela,2_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.435,B,2
7_Pavona_clavus_Isabela,7_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.463,B,7
7_Pavona_clavus_Isabela,7_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.463,B,7
4_Pavona_clavus_Isabela,4_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.522,B,4
4_Pavona_clavus_Isabela,4_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.522,B,4
8_Pavona_clavus_Isabela,8_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.512,B,8
8_Pavona_clavus_Isabela,8_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.512,B,8
5_Pavona_clavus_Isabela,5_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.497,B,5
5_Pavona_clavus_Isabela,5_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.497,B,5
1_Pocillopora_sp_Isabela,1_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.425,B,1
1_Pocillopora_sp_Isabela,1_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.425,B,1
3_Pavona_clavus_Isabela,3_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.477,B,3
3_Pavona_clavus_Isabela,3_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.477,B,3
5_Pocillopora_sp_Isabela,5_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.559,B,5
5_Pocillopora_sp_Isabela,5_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.559,B,5
6_Pocillopora_sp_Isabela,6_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.478,B,6
6_Pocillopora_sp_Isabela,6_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.478,B,6
8_Pocillopora_sp_Isabela,8_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.517,B,8
8_Pocillopora_sp_Isabela,8_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.517,B,8
4_Pocillopora_sp_Isabela,4_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.504,B,4
4_Pocillopora_sp_Isabela,4_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.504,B,4
7_Pocillopora_sp_Isabela,7_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.535,B,7
7_Pocillopora_sp_Isabela,7_Pocillopora_sp_Isabela_Cold,Isabela,Pocillopora_sp,12,Cold,0.535,B,7
1_Pavona_clavus_Isabela,1_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.462,B,1
1_Pavona_clavus_Isabela,1_Pavona_clavus_Isabela_Cold,Isabela,Pavona_clavus,12,Cold,0.462,B,1
7_Pocillopora_sp_Punta_Pitt,7_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,20,Cold,0.588,A,7
7_Pocillopora_sp_Punta_Pitt,7_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,20,Cold,0.588,A,7
2_Pavona_clavus_Punta_Pitt,2_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,20,Cold,0.569,A,2
2_Pavona_clavus_Punta_Pitt,2_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,20,Cold,0.569,A,2
3_Pocillopora_sp_Punta_Pitt,3_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,20,Cold,0.635,A,3
3_Pocillopora_sp_Punta_Pitt,3_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,20,Cold,0.635,A,3
7_Pavona_clavus_Punta_Pitt,7_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,20,Cold,0.583,A,7
7_Pavona_clavus_Punta_Pitt,7_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,20,Cold,0.583,A,7
1_Pocillopora_sp_Punta_Pitt,1_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,20,Cold,0.591,A,1
1_Pocillopora_sp_Punta_Pitt,1_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,20,Cold,0.591,A,1
6_Pavona_clavus_Punta_Pitt,6_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,20,Cold,0.552,A,6
6_Pavona_clavus_Punta_Pitt,6_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,20,Cold,0.552,A,6
6_Pocillopora_sp_Punta_Pitt,6_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,20,Cold,0.614,A,6
6_Pocillopora_sp_Punta_Pitt,6_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,20,Cold,0.614,A,6
1_Pavona_clavus_Punta_Pitt,1_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,20,Cold,0.541,A,1
1_Pavona_clavus_Punta_Pitt,1_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,20,Cold,0.541,A,1
8_Pavona_clavus_Punta_Pitt,8_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,20,Cold,0.509,A,8
8_Pavona_clavus_Punta_Pitt,8_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,20,Cold,0.509,A,8
5_Pavona_clavus_Punta_Pitt,5_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,20,Cold,0.51,A,5
5_Pavona_clavus_Punta_Pitt,5_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,20,Cold,0.51,A,5
2_Pocillopora_sp_Punta_Pitt,2_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,20,Cold,0.619,A,2
2_Pocillopora_sp_Punta_Pitt,2_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,20,Cold,0.619,A,2
4_Pavona_clavus_Punta_Pitt,4_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,20,Cold,0.546,A,4
4_Pavona_clavus_Punta_Pitt,4_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,20,Cold,0.546,A,4
5_Pocillopora_sp_Punta_Pitt,5_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,20,Cold,0.64,A,5
5_Pocillopora_sp_Punta_Pitt,5_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,20,Cold,0.64,A,5
8_Pocillopora_sp_Punta_Pitt,8_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,20,Cold,0.61,A,8
8_Pocillopora_sp_Punta_Pitt,8_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,20,Cold,0.61,A,8
4_Pocillopora_sp_Punta_Pitt,4_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,20,Cold,0.619,A,4
4_Pocillopora_sp_Punta_Pitt,4_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,20,Cold,0.619,A,4
3_Pavona_clavus_Punta_Pitt,3_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,20,Cold,0.504,A,3
3_Pavona_clavus_Punta_Pitt,3_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,20,Cold,0.504,A,3
4_Pavona_clavus_Punta_Pitt,4_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,26,Cold,0.545,A,4
4_Pavona_clavus_Punta_Pitt,4_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,26,Cold,0.545,A,4
5_Pocillopora_sp_Punta_Pitt,5_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,26,Cold,0.574,A,5
5_Pocillopora_sp_Punta_Pitt,5_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,26,Cold,0.574,A,5
2_Pavona_clavus_Punta_Pitt,2_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,26,Cold,0.563,A,2
2_Pavona_clavus_Punta_Pitt,2_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,26,Cold,0.563,A,2
8_Pocillopora_sp_Punta_Pitt,8_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,26,Cold,0.614,A,8
8_Pocillopora_sp_Punta_Pitt,8_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,26,Cold,0.614,A,8
8_Pavona_clavus_Punta_Pitt,8_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,26,Cold,0.583,A,8
8_Pavona_clavus_Punta_Pitt,8_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,26,Cold,0.583,A,8
4_Pocillopora_sp_Punta_Pitt,4_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,26,Cold,0.631,A,4
4_Pocillopora_sp_Punta_Pitt,4_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,26,Cold,0.631,A,4
6_Pocillopora_sp_Punta_Pitt,6_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,26,Cold,0.588,A,6
6_Pocillopora_sp_Punta_Pitt,6_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,26,Cold,0.588,A,6
3_Pocillopora_sp_Punta_Pitt,3_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,26,Cold,0.615,A,3
3_Pocillopora_sp_Punta_Pitt,3_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,26,Cold,0.615,A,3
1_Pavona_clavus_Punta_Pitt,1_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,26,Cold,0.551,A,1
1_Pavona_clavus_Punta_Pitt,1_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,26,Cold,0.551,A,1
2_Pocillopora_sp_Punta_Pitt,2_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,26,Cold,0.592,A,2
2_Pocillopora_sp_Punta_Pitt,2_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,26,Cold,0.592,A,2
7_Pavona_clavus_Punta_Pitt,7_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,26,Cold,0.572,A,7
7_Pavona_clavus_Punta_Pitt,7_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,26,Cold,0.572,A,7
5_Pavona_clavus_Punta_Pitt,5_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,26,Cold,0.558,A,5
5_Pavona_clavus_Punta_Pitt,5_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,26,Cold,0.558,A,5
7_Pocillopora_sp_Punta_Pitt,7_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,26,Cold,0.646,A,7
7_Pocillopora_sp_Punta_Pitt,7_Pocillopora_sp_Punta_Pitt_Cold,Punta_Pitt,Pocillopora_sp,26,Cold,0.646,A,7
6_Pavona_clavus_Punta_Pitt,6_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,26,Cold,0.578,A,6
6_Pavona_clavus_Punta_Pitt,6_Pavona_clavus_Punta_Pitt_Cold,Punta_Pitt,Pavona_clavus,26,Cold,0.578,A,6
